Period_Group,Load_Factor,OTP15_adjusted,Mishandling,Misconex,Min_Date,Max_Date
330,84.72571791169995,88.78048780487805,10.456009223551863,1.9799144834941294,2019-04-12T00:00:00,2019-04-18T00:00:00
329,85.26444370412995,87.92109256449166,10.862775854862418,1.8020500385759948,2019-04-19T00:00:00,2019-04-25T00:00:00
328,82.38175644710229,92.91653834308593,10.851894599837921,0.997898664756933,2019-04-26T00:00:00,2019-05-02T00:00:00
327,80.4912611240279,89.67917675544794,10.129237648066852,2.4618248391682775,2019-05-03T00:00:00,2019-05-09T00:00:00
326,80.48472939323304,90.84908490849085,9.453450252654276,1.6375380323262139,2019-05-10T00:00:00,2019-05-16T00:00:00
325,81.81927729883922,91.4004180352344,10.496739396794354,1.404268732904223,2019-05-17T00:00:00,2019-05-23T00:00:00
324,83.10159257022107,92.92035398230088,10.197678796357838,0.879848720888079,2019-05-24T00:00:00,2019-05-30T00:00:00
323,82.70123185960175,89.58517210944396,11.210608281421766,1.6331671154889773,2019-05-31T00:00:00,2019-06-06T00:00:00
322,83.85575876897569,89.41798941798942,11.362967723830774,1.7267381925088772,2019-06-07T00:00:00,2019-06-13T00:00:00
321,85.75000047674169,87.90859126410182,11.175598371587,1.4538932666806588,2019-06-14T00:00:00,2019-06-20T00:00:00
320,88.02858335863954,85.98798970546181,12.895071146320754,2.231400427639394,2019-06-21T00:00:00,2019-06-27T00:00:00
319,88.01564045790738,80.72737686139749,18.851448639528417,2.7261064785118667,2019-06-28T00:00:00,2019-07-04T00:00:00
318,86.91447904686402,86.72316384180792,14.364009564720572,1.561588746811974,2019-07-05T00:00:00,2019-07-11T00:00:00
317,87.58431871221994,87.48237947561319,15.468035452561127,1.8191850452288192,2019-07-12T00:00:00,2019-07-18T00:00:00
316,88.0408021686756,85.34777651083239,15.330639838222126,1.795280742649164,2019-07-19T00:00:00,2019-07-25T00:00:00
315,89.13902243512727,82.28404099560761,18.16866033800179,2.394003093642169,2019-07-26T00:00:00,2019-08-01T00:00:00
314,87.32851884898506,85.41162227602905,18.91432449321033,2.091675277706019,2019-08-02T00:00:00,2019-08-08T00:00:00
313,88.71438498957609,87.42839915586373,16.540736525916028,1.6081894693134453,2019-08-09T00:00:00,2019-08-15T00:00:00
312,86.7526491912995,91.4027149321267,15.419460251281762,1.436546954420465,2019-08-16T00:00:00,2019-08-22T00:00:00
311,85.06977805534206,86.38855054811205,20.589884852667268,1.6679289302098839,2019-08-23T00:00:00,2019-08-29T00:00:00
