Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
267,,,,,6.0,2020-06-26T00:00:00,2020-07-02T00:00:00
266,,,,,12.0,2020-07-03T00:00:00,2020-07-09T00:00:00
265,,,,,10.0,2020-07-10T00:00:00,2020-07-16T00:00:00
264,,,,,15.0,2020-07-17T00:00:00,2020-07-23T00:00:00
263,,,,,8.0,2020-07-24T00:00:00,2020-07-30T00:00:00
262,,,,,10.0,2020-07-31T00:00:00,2020-08-06T00:00:00
261,,,,,6.0,2020-08-07T00:00:00,2020-08-13T00:00:00
260,,,,,7.0,2020-08-14T00:00:00,2020-08-20T00:00:00
259,,,,,7.0,2020-08-21T00:00:00,2020-08-27T00:00:00
258,,,,,12.0,2020-08-28T00:00:00,2020-09-03T00:00:00
257,,,,,18.0,2020-09-04T00:00:00,2020-09-10T00:00:00
256,,,,,9.0,2020-09-11T00:00:00,2020-09-17T00:00:00
255,,,,,11.0,2020-09-18T00:00:00,2020-09-24T00:00:00
254,,,,,12.0,2020-09-25T00:00:00,2020-10-01T00:00:00
253,,,,,13.0,2020-10-02T00:00:00,2020-10-08T00:00:00
252,,,,,6.0,2020-10-09T00:00:00,2020-10-15T00:00:00
251,,,,,9.0,2020-10-16T00:00:00,2020-10-22T00:00:00
250,,,,,11.0,2020-10-23T00:00:00,2020-10-29T00:00:00
249,,,,,9.0,2020-10-30T00:00:00,2020-11-05T00:00:00
248,,,,,10.0,2020-11-06T00:00:00,2020-11-12T00:00:00
247,,,,,8.0,2020-11-13T00:00:00,2020-11-19T00:00:00
246,,,,,9.0,2020-11-20T00:00:00,2020-11-26T00:00:00
245,,,,,17.0,2020-11-27T00:00:00,2020-12-03T00:00:00
244,,,,,20.0,2020-12-04T00:00:00,2020-12-10T00:00:00
243,,,,,30.0,2020-12-11T00:00:00,2020-12-17T00:00:00
242,,,,,14.0,2020-12-18T00:00:00,2020-12-24T00:00:00
241,,,,,23.0,2020-12-25T00:00:00,2020-12-31T00:00:00
240,,,,,27.0,2021-01-01T00:00:00,2021-01-07T00:00:00
239,,,,,24.0,2021-01-08T00:00:00,2021-01-14T00:00:00
