Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
264,,,,,170,2020-07-17T00:00:00,2020-07-23T00:00:00
263,,,,,118,2020-07-24T00:00:00,2020-07-30T00:00:00
262,,,,,167,2020-07-31T00:00:00,2020-08-06T00:00:00
261,,,,,105,2020-08-07T00:00:00,2020-08-13T00:00:00
260,,,,,119,2020-08-14T00:00:00,2020-08-20T00:00:00
259,,,,,154,2020-08-21T00:00:00,2020-08-27T00:00:00
258,,,,,204,2020-08-28T00:00:00,2020-09-03T00:00:00
257,,,,,171,2020-09-04T00:00:00,2020-09-10T00:00:00
256,,,,,148,2020-09-11T00:00:00,2020-09-17T00:00:00
255,,,,,160,2020-09-18T00:00:00,2020-09-24T00:00:00
254,,,,,187,2020-09-25T00:00:00,2020-10-01T00:00:00
253,,,,,148,2020-10-02T00:00:00,2020-10-08T00:00:00
252,,,,,124,2020-10-09T00:00:00,2020-10-15T00:00:00
251,,,,,149,2020-10-16T00:00:00,2020-10-22T00:00:00
250,,,,,175,2020-10-23T00:00:00,2020-10-29T00:00:00
249,,,,,235,2020-10-30T00:00:00,2020-11-05T00:00:00
248,,,,,183,2020-11-06T00:00:00,2020-11-12T00:00:00
247,,,,,158,2020-11-13T00:00:00,2020-11-19T00:00:00
246,,,,,164,2020-11-20T00:00:00,2020-11-26T00:00:00
245,,,,,203,2020-11-27T00:00:00,2020-12-03T00:00:00
244,,,,,275,2020-12-04T00:00:00,2020-12-10T00:00:00
243,,,,,325,2020-12-11T00:00:00,2020-12-17T00:00:00
242,,,,,278,2020-12-18T00:00:00,2020-12-24T00:00:00
241,,,,,230,2020-12-25T00:00:00,2020-12-31T00:00:00
240,,,,,311,2021-01-01T00:00:00,2021-01-07T00:00:00
239,,,,,243,2021-01-08T00:00:00,2021-01-14T00:00:00
238,,,,,328,2021-01-15T00:00:00,2021-01-21T00:00:00
237,,,,,217,2021-01-22T00:00:00,2021-01-28T00:00:00
236,,,,,222,2021-01-29T00:00:00,2021-02-04T00:00:00
