Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
2337,,,-4.541653336,,1.0,2019-03-16T00:00:00,2019-03-16T00:00:00
2336,,,-4.541653336,,1.0,2019-03-17T00:00:00,2019-03-17T00:00:00
2335,,,70.458346664,,4.0,2019-03-18T00:00:00,2019-03-18T00:00:00
2334,,,95.458346664,,1.0,2019-03-19T00:00:00,2019-03-19T00:00:00
2333,,,-4.541653336,,5.0,2019-03-20T00:00:00,2019-03-20T00:00:00
2332,,,95.458346664,,1.0,2019-03-21T00:00:00,2019-03-21T00:00:00
2331,,,,,,2019-03-22T00:00:00,2019-03-22T00:00:00
2330,,,95.458346664,,1.0,2019-03-23T00:00:00,2019-03-23T00:00:00
2329,,,,,,2019-03-24T00:00:00,2019-03-24T00:00:00
2328,,,95.458346664,,1.0,2019-03-25T00:00:00,2019-03-25T00:00:00
2327,,,-4.541653336,,2.0,2019-03-26T00:00:00,2019-03-26T00:00:00
2326,,,,,,2019-03-27T00:00:00,2019-03-27T00:00:00
2325,,,,,,2019-03-28T00:00:00,2019-03-28T00:00:00
2324,,,-4.541653336,,1.0,2019-03-29T00:00:00,2019-03-29T00:00:00
2323,,,,,,2019-03-30T00:00:00,2019-03-30T00:00:00
2322,,,,,,2019-03-31T00:00:00,2019-03-31T00:00:00
2321,,,-4.541653336,,2.0,2019-04-01T00:00:00,2019-04-01T00:00:00
2320,,,,,,2019-04-02T00:00:00,2019-04-02T00:00:00
2319,,,-4.541653336,,2.0,2019-04-03T00:00:00,2019-04-03T00:00:00
2318,,,-44.54165333600001,,5.0,2019-04-04T00:00:00,2019-04-04T00:00:00
2317,,,95.458346664,,1.0,2019-04-05T00:00:00,2019-04-05T00:00:00
2316,,,,,,2019-04-06T00:00:00,2019-04-06T00:00:00
2315,,,95.458346664,,1.0,2019-04-07T00:00:00,2019-04-07T00:00:00
2314,,,,,,2019-04-08T00:00:00,2019-04-08T00:00:00
2313,,,,,,2019-04-09T00:00:00,2019-04-09T00:00:00
2312,,,-4.541653336,,2.0,2019-04-10T00:00:00,2019-04-10T00:00:00
2311,,,-4.541653336,,2.0,2019-04-11T00:00:00,2019-04-11T00:00:00
2310,,,45.458346664,,2.0,2019-04-12T00:00:00,2019-04-12T00:00:00
2309,,,,,,2019-04-13T00:00:00,2019-04-13T00:00:00
2308,,,95.458346664,,3.0,2019-04-14T00:00:00,2019-04-14T00:00:00
2307,,,95.458346664,,2.0,2019-04-15T00:00:00,2019-04-15T00:00:00
2306,,,-4.541653336,,4.0,2019-04-16T00:00:00,2019-04-16T00:00:00
2305,,,-100.0,,1.0,2019-04-17T00:00:00,2019-04-17T00:00:00
2304,,,28.791679997333336,,3.0,2019-04-18T00:00:00,2019-04-18T00:00:00
2303,,,70.458346664,,4.0,2019-04-19T00:00:00,2019-04-19T00:00:00
2302,,,15.458346664,,5.0,2019-04-20T00:00:00,2019-04-20T00:00:00
2301,,,45.458346664,,2.0,2019-04-21T00:00:00,2019-04-21T00:00:00
2300,,,45.458346664,,4.0,2019-04-22T00:00:00,2019-04-22T00:00:00
2299,,,95.458346664,,1.0,2019-04-23T00:00:00,2019-04-23T00:00:00
2298,,,95.458346664,,1.0,2019-04-24T00:00:00,2019-04-24T00:00:00
2297,,,-37.87498666933334,,3.0,2019-04-25T00:00:00,2019-04-25T00:00:00
2296,,,-4.541653336,,1.0,2019-04-26T00:00:00,2019-04-26T00:00:00
2295,,,45.458346664,,2.0,2019-04-27T00:00:00,2019-04-27T00:00:00
2294,,,,,,2019-04-28T00:00:00,2019-04-28T00:00:00
2293,,,28.791679997333336,,3.0,2019-04-29T00:00:00,2019-04-29T00:00:00
2292,,,45.458346664,,2.0,2019-04-30T00:00:00,2019-04-30T00:00:00
2291,,,45.458346664,,2.0,2019-05-01T00:00:00,2019-05-01T00:00:00
2290,,,-100.0,,1.0,2019-05-02T00:00:00,2019-05-02T00:00:00
2289,,,95.458346664,,1.0,2019-05-03T00:00:00,2019-05-03T00:00:00
2288,,,95.458346664,,1.0,2019-05-04T00:00:00,2019-05-04T00:00:00
2287,,,45.458346664,,2.0,2019-05-05T00:00:00,2019-05-05T00:00:00
2286,,,,,,2019-05-06T00:00:00,2019-05-06T00:00:00
2285,,,-37.87498666933333,,3.0,2019-05-07T00:00:00,2019-05-07T00:00:00
2284,,,-100.0,,1.0,2019-05-08T00:00:00,2019-05-08T00:00:00
2283,,,95.45834666399999,,3.0,2019-05-09T00:00:00,2019-05-09T00:00:00
2282,,,45.458346664,,4.0,2019-05-10T00:00:00,2019-05-10T00:00:00
2281,,,95.458346664,,1.0,2019-05-11T00:00:00,2019-05-11T00:00:00
2280,,,95.458346664,,1.0,2019-05-12T00:00:00,2019-05-12T00:00:00
2279,,,45.458346664,,2.0,2019-05-13T00:00:00,2019-05-13T00:00:00
2278,,,62.125013330666654,,3.0,2019-05-14T00:00:00,2019-05-14T00:00:00
2277,,,95.458346664,,2.0,2019-05-15T00:00:00,2019-05-15T00:00:00
2276,,,,,,2019-05-16T00:00:00,2019-05-16T00:00:00
2275,,,28.79167999733333,,3.0,2019-05-17T00:00:00,2019-05-17T00:00:00
2274,,,,,,2019-05-18T00:00:00,2019-05-18T00:00:00
2273,,,,,,2019-05-19T00:00:00,2019-05-19T00:00:00
2272,,,,,,2019-05-20T00:00:00,2019-05-20T00:00:00
2271,,,-4.541653336,,2.0,2019-05-21T00:00:00,2019-05-21T00:00:00
2270,,,95.458346664,,1.0,2019-05-22T00:00:00,2019-05-22T00:00:00
2269,,,-4.541653336,,2.0,2019-05-23T00:00:00,2019-05-23T00:00:00
2268,,,-37.87498666933333,,3.0,2019-05-24T00:00:00,2019-05-24T00:00:00
2267,,,95.458346664,,1.0,2019-05-25T00:00:00,2019-05-25T00:00:00
2266,,,,,,2019-05-26T00:00:00,2019-05-26T00:00:00
2265,,,,,,2019-05-27T00:00:00,2019-05-27T00:00:00
2264,,,95.458346664,,1.0,2019-05-28T00:00:00,2019-05-28T00:00:00
2263,,,28.79167999733333,,3.0,2019-05-29T00:00:00,2019-05-29T00:00:00
2262,,,95.458346664,,1.0,2019-05-30T00:00:00,2019-05-30T00:00:00
2261,,,70.458346664,,4.0,2019-05-31T00:00:00,2019-05-31T00:00:00
2260,,,95.458346664,,1.0,2019-06-01T00:00:00,2019-06-01T00:00:00
2259,,,95.458346664,,1.0,2019-06-02T00:00:00,2019-06-02T00:00:00
2258,,,,,,2019-06-03T00:00:00,2019-06-03T00:00:00
2257,,,45.458346664,,2.0,2019-06-04T00:00:00,2019-06-04T00:00:00
2256,,,17.680568886222225,,9.0,2019-06-05T00:00:00,2019-06-05T00:00:00
2255,,,95.458346664,,1.0,2019-06-06T00:00:00,2019-06-06T00:00:00
2254,,,-71.20832000266667,,3.0,2019-06-07T00:00:00,2019-06-07T00:00:00
2253,,,28.791679997333336,,6.0,2019-06-08T00:00:00,2019-06-08T00:00:00
2252,,,-100.0,,1.0,2019-06-09T00:00:00,2019-06-09T00:00:00
2251,,,70.458346664,,4.0,2019-06-10T00:00:00,2019-06-10T00:00:00
2250,,,12.125013330666668,,6.0,2019-06-11T00:00:00,2019-06-11T00:00:00
2249,,,-4.541653336,,3.0,2019-06-12T00:00:00,2019-06-12T00:00:00
2248,,,-4.541653336,,4.0,2019-06-13T00:00:00,2019-06-13T00:00:00
2247,,,62.12501333066667,,6.0,2019-06-14T00:00:00,2019-06-14T00:00:00
2246,,,20.458346664,,4.0,2019-06-15T00:00:00,2019-06-15T00:00:00
2245,,,-4.541653336,,2.0,2019-06-16T00:00:00,2019-06-16T00:00:00
2244,,,-4.541653336,,4.0,2019-06-17T00:00:00,2019-06-17T00:00:00
2243,,,45.458346664,,4.0,2019-06-18T00:00:00,2019-06-18T00:00:00
2242,,,-54.541653336,,2.0,2019-06-19T00:00:00,2019-06-19T00:00:00
2241,,,28.791679997333336,,3.0,2019-06-20T00:00:00,2019-06-20T00:00:00
2240,,,-21.208320002666667,,6.0,2019-06-21T00:00:00,2019-06-21T00:00:00
2239,,,95.458346664,,4.0,2019-06-22T00:00:00,2019-06-22T00:00:00
2238,,,7.958346664,,8.0,2019-06-23T00:00:00,2019-06-23T00:00:00
2237,,,-4.541653336,,5.0,2019-06-24T00:00:00,2019-06-24T00:00:00
2236,,,28.791679997333336,,3.0,2019-06-25T00:00:00,2019-06-25T00:00:00
2235,,,-4.541653336,,2.0,2019-06-26T00:00:00,2019-06-26T00:00:00
2234,,,28.791679997333336,,3.0,2019-06-27T00:00:00,2019-06-27T00:00:00
2233,,,-4.541653336,,2.0,2019-06-28T00:00:00,2019-06-28T00:00:00
2232,,,-71.20832000266667,,6.0,2019-06-29T00:00:00,2019-06-29T00:00:00
2231,,,-54.541653336,,4.0,2019-06-30T00:00:00,2019-06-30T00:00:00
2230,,,28.79167999733333,,6.0,2019-07-01T00:00:00,2019-07-01T00:00:00
2229,,,-37.87498666933334,,3.0,2019-07-02T00:00:00,2019-07-02T00:00:00
2228,,,-100.0,,1.0,2019-07-03T00:00:00,2019-07-03T00:00:00
2227,,,55.458346664000004,,5.0,2019-07-04T00:00:00,2019-07-04T00:00:00
2226,,,,,,2019-07-05T00:00:00,2019-07-05T00:00:00
2225,,,35.458346664,,5.0,2019-07-06T00:00:00,2019-07-06T00:00:00
2224,,,45.458346664,,2.0,2019-07-07T00:00:00,2019-07-07T00:00:00
2223,,,,,,2019-07-08T00:00:00,2019-07-08T00:00:00
2222,,,-100.0,,2.0,2019-07-09T00:00:00,2019-07-09T00:00:00
2221,,,95.458346664,,1.0,2019-07-10T00:00:00,2019-07-10T00:00:00
2220,,,,,,2019-07-11T00:00:00,2019-07-11T00:00:00
2219,,,-37.87498666933334,,3.0,2019-07-12T00:00:00,2019-07-12T00:00:00
2218,,,45.458346664,,2.0,2019-07-13T00:00:00,2019-07-13T00:00:00
2217,,,,,,2019-07-14T00:00:00,2019-07-14T00:00:00
2216,,,28.791679997333336,,3.0,2019-07-15T00:00:00,2019-07-15T00:00:00
2215,,,95.458346664,,1.0,2019-07-16T00:00:00,2019-07-16T00:00:00
2214,,,45.458346664,,2.0,2019-07-17T00:00:00,2019-07-17T00:00:00
2213,,,-4.541653336,,1.0,2019-07-18T00:00:00,2019-07-18T00:00:00
2212,,,-100.0,,1.0,2019-07-19T00:00:00,2019-07-19T00:00:00
2211,,,95.458346664,,1.0,2019-07-20T00:00:00,2019-07-20T00:00:00
2210,,,-4.541653336,,3.0,2019-07-21T00:00:00,2019-07-21T00:00:00
2209,,,95.458346664,,2.0,2019-07-22T00:00:00,2019-07-22T00:00:00
2208,,,45.458346664,,2.0,2019-07-23T00:00:00,2019-07-23T00:00:00
2207,,,95.458346664,,1.0,2019-07-24T00:00:00,2019-07-24T00:00:00
2206,,,95.458346664,,1.0,2019-07-25T00:00:00,2019-07-25T00:00:00
2205,,,-4.541653336,,4.0,2019-07-26T00:00:00,2019-07-26T00:00:00
2204,,,,,,2019-07-27T00:00:00,2019-07-27T00:00:00
2203,,,-4.541653336,,2.0,2019-07-28T00:00:00,2019-07-28T00:00:00
2202,,,95.458346664,,2.0,2019-07-29T00:00:00,2019-07-29T00:00:00
2201,,,95.458346664,,1.0,2019-07-30T00:00:00,2019-07-30T00:00:00
2200,,,70.458346664,,4.0,2019-07-31T00:00:00,2019-07-31T00:00:00
2199,,,-29.541653336,,4.0,2019-08-01T00:00:00,2019-08-01T00:00:00
2198,,,-54.541653336,,2.0,2019-08-02T00:00:00,2019-08-02T00:00:00
2197,,,-37.87498666933333,,3.0,2019-08-03T00:00:00,2019-08-03T00:00:00
2196,,,62.125013330666654,,3.0,2019-08-04T00:00:00,2019-08-04T00:00:00
2195,,,-4.541653336,,2.0,2019-08-05T00:00:00,2019-08-05T00:00:00
2194,,,20.458346664,,4.0,2019-08-06T00:00:00,2019-08-06T00:00:00
2193,,,62.125013330666654,,3.0,2019-08-07T00:00:00,2019-08-07T00:00:00
2192,,,-37.87498666933333,,3.0,2019-08-08T00:00:00,2019-08-08T00:00:00
2191,,,20.458346664,,4.0,2019-08-09T00:00:00,2019-08-09T00:00:00
2190,,,-4.541653336,,4.0,2019-08-10T00:00:00,2019-08-10T00:00:00
2189,,,95.458346664,,1.0,2019-08-11T00:00:00,2019-08-11T00:00:00
2188,,,28.79167999733333,,3.0,2019-08-12T00:00:00,2019-08-12T00:00:00
2187,,,95.458346664,,2.0,2019-08-13T00:00:00,2019-08-13T00:00:00
2186,,,95.458346664,,2.0,2019-08-14T00:00:00,2019-08-14T00:00:00
2185,,,-4.541653336,,7.0,2019-08-15T00:00:00,2019-08-15T00:00:00
2184,,,-37.87498666933333,,3.0,2019-08-16T00:00:00,2019-08-16T00:00:00
2183,,,-29.541653336,,4.0,2019-08-17T00:00:00,2019-08-17T00:00:00
2182,,,95.458346664,,2.0,2019-08-18T00:00:00,2019-08-18T00:00:00
2181,,,-29.541653336,,4.0,2019-08-19T00:00:00,2019-08-19T00:00:00
2180,,,20.458346664,,4.0,2019-08-20T00:00:00,2019-08-20T00:00:00
2179,,,95.458346664,,2.0,2019-08-21T00:00:00,2019-08-21T00:00:00
2178,,,-4.541653336,,2.0,2019-08-22T00:00:00,2019-08-22T00:00:00
2177,,,28.79167999733333,,3.0,2019-08-23T00:00:00,2019-08-23T00:00:00
2176,,,70.458346664,,4.0,2019-08-24T00:00:00,2019-08-24T00:00:00
2175,,,45.458346664,,2.0,2019-08-25T00:00:00,2019-08-25T00:00:00
2174,,,-4.541653336,,3.0,2019-08-26T00:00:00,2019-08-26T00:00:00
2173,,,95.458346664,,2.0,2019-08-27T00:00:00,2019-08-27T00:00:00
2172,,,,,,2019-08-28T00:00:00,2019-08-28T00:00:00
2171,,,-29.541653336,,4.0,2019-08-29T00:00:00,2019-08-29T00:00:00
2170,,,28.79167999733333,,6.0,2019-08-30T00:00:00,2019-08-30T00:00:00
2169,,,-4.541653336,,2.0,2019-08-31T00:00:00,2019-08-31T00:00:00
2168,,,20.45834666400001,,12.0,2019-09-01T00:00:00,2019-09-01T00:00:00
2167,,,,,,2019-09-02T00:00:00,2019-09-02T00:00:00
2166,,,9.744060949714285,,7.0,2019-09-03T00:00:00,2019-09-03T00:00:00
2165,,,45.458346664,,6.0,2019-09-04T00:00:00,2019-09-04T00:00:00
2164,,,35.458346664000004,,10.0,2019-09-05T00:00:00,2019-09-05T00:00:00
2163,,,3.7916799973333353,,12.0,2019-09-06T00:00:00,2019-09-06T00:00:00
2162,,,37.125013330666675,,12.0,2019-09-07T00:00:00,2019-09-07T00:00:00
2161,,,55.458346664,,5.0,2019-09-08T00:00:00,2019-09-08T00:00:00
2160,,,20.458346664000008,,16.0,2019-09-09T00:00:00,2019-09-09T00:00:00
2159,,,39.90279110844445,,9.0,2019-09-10T00:00:00,2019-09-10T00:00:00
2158,,,39.90279110844445,,9.0,2019-09-11T00:00:00,2019-09-11T00:00:00
2157,,,20.458346664,,4.0,2019-09-12T00:00:00,2019-09-12T00:00:00
2156,,,15.458346664,,5.0,2019-09-13T00:00:00,2019-09-13T00:00:00
2155,,,12.125013330666668,,6.0,2019-09-14T00:00:00,2019-09-14T00:00:00
2154,,,7.958346664,,8.0,2019-09-15T00:00:00,2019-09-15T00:00:00
2153,,,-4.541653336,,5.0,2019-09-16T00:00:00,2019-09-16T00:00:00
2152,,,95.458346664,,4.0,2019-09-17T00:00:00,2019-09-17T00:00:00
2151,,,-18.827367621714284,,7.0,2019-09-18T00:00:00,2019-09-18T00:00:00
2150,,,35.458346664,,5.0,2019-09-19T00:00:00,2019-09-19T00:00:00
2149,,,7.958346664,,8.0,2019-09-20T00:00:00,2019-09-20T00:00:00
2148,,,-4.541653336,,4.0,2019-09-21T00:00:00,2019-09-21T00:00:00
2147,,,24.02977523542857,,7.0,2019-09-22T00:00:00,2019-09-22T00:00:00
2146,,,-54.541653336,,4.0,2019-09-23T00:00:00,2019-09-23T00:00:00
2145,,,95.458346664,,1.0,2019-09-24T00:00:00,2019-09-24T00:00:00
2144,,,62.12501333066667,,6.0,2019-09-25T00:00:00,2019-09-25T00:00:00
2143,,,62.12501333066667,,3.0,2019-09-26T00:00:00,2019-09-26T00:00:00
2142,,,-4.541653336,,6.0,2019-09-27T00:00:00,2019-09-27T00:00:00
2141,,,95.458346664,,1.0,2019-09-28T00:00:00,2019-09-28T00:00:00
2140,,,-4.541653336,,1.0,2019-09-29T00:00:00,2019-09-29T00:00:00
2139,,,45.458346664,,2.0,2019-09-30T00:00:00,2019-09-30T00:00:00
2138,,,,,,2019-10-01T00:00:00,2019-10-01T00:00:00
2137,,,-4.541653336000001,,1.0,2019-10-02T00:00:00,2019-10-02T00:00:00
2136,,,-4.541653336,,5.0,2019-10-03T00:00:00,2019-10-03T00:00:00
2135,,,-4.541653336,,10.0,2019-10-04T00:00:00,2019-10-04T00:00:00
2134,,,95.458346664,,1.0,2019-10-05T00:00:00,2019-10-05T00:00:00
2133,,,-4.541653336000001,,2.0,2019-10-06T00:00:00,2019-10-06T00:00:00
2132,,,95.458346664,,1.0,2019-10-07T00:00:00,2019-10-07T00:00:00
2131,,,-4.541653336000001,,2.0,2019-10-08T00:00:00,2019-10-08T00:00:00
2130,,,45.458346664,,2.0,2019-10-09T00:00:00,2019-10-09T00:00:00
2129,,,95.458346664,,6.0,2019-10-10T00:00:00,2019-10-10T00:00:00
2128,,,95.458346664,,3.0,2019-10-11T00:00:00,2019-10-11T00:00:00
2127,,,70.458346664,,4.0,2019-10-12T00:00:00,2019-10-12T00:00:00
2126,,,95.458346664,,1.0,2019-10-13T00:00:00,2019-10-13T00:00:00
